id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0000956	nuclear-transcribed mRNA catabolic process	0.00746486871835768	185	1.0361115982368	0.323967941166013	0.73866838444162	32777	52	60	0.996896765740294	0.617077059646561	0.999999999744023
GO:0072015	podocyte development	0.00430677895788274	108	1.04840275657267	0.324184177659504	0.73866838444162	54877	21	21	1.15026549893111	0.0527737183001447	0.999999999744023
GO:0072310	glomerular epithelial cell development	0.00430677895788274	108	1.04840275657267	0.324184177659504	0.73866838444162	54877	21	21	1.15026549893111	0.0527737183001447	0.999999999744023
GO:0006271	DNA strand elongation involved in DNA replication	0.00101980401396793	27	1.10688888981355	0.324793314358825	0.73948820685961	30763	8	9	1.0224582212721	0.667303318144018	0.999999999744023
GO:0006636	unsaturated fatty acid biosynthetic process	0.000900182453087807	24	1.11464784250874	0.325016042402069	0.73948820685961	26524	10	11	1.04569590811919	0.568743715555688	0.999999999744023
GO:0031101	fin regeneration	0.00775486038109738	192	1.03510457172827	0.325344074910978	0.739697377863638	53716	56	64	1.00648231156472	0.538868011376682	0.999999999744023
GO:0006670	sphingosine metabolic process	0.000902196284079055	24	1.11215978928885	0.328825265826436	0.745909462089532	18207	8	9	1.0224582212721	0.667303318144018	0.999999999744023
GO:0046512	sphingosine biosynthetic process	0.000902196284079055	24	1.11215978928885	0.328825265826436	0.745909462089532	18207	8	9	1.0224582212721	0.667303318144018	0.999999999744023
GO:0046520	sphingoid biosynthetic process	0.000902196284079055	24	1.11215978928885	0.328825265826436	0.745909462089532	18207	8	9	1.0224582212721	0.667303318144018	0.999999999744023
GO:0030098	lymphocyte differentiation	0.00611681025281634	152	1.03890433994279	0.329371692611849	0.745909462089532	31470	36	40	1.035238949038	0.387190765552272	0.999999999744023
GO:0044770	cell cycle phase transition	0.013328339032475	327	1.02571971380079	0.329414471548574	0.745909462089532	29295	99	115	0.990228559949389	0.669266711715242	0.999999999744023
GO:0071622	regulation of granulocyte chemotaxis	0.00106249723098239	28	1.10176051908322	0.329508378210737	0.745909462089532	28001	8	8	1.15026549893111	0.326216306594449	0.999999999744023
GO:0072527	pyrimidine-containing compound metabolic process	0.00304692628975806	77	1.05653954867009	0.329742931692947	0.745909462089532	27999	27	30	1.035238949038	0.436396923048005	0.999999999744023
GO:0006694	steroid biosynthetic process	0.00455971613038347	114	1.0452592666755	0.330443913697212	0.746544156210769	32716	38	41	1.06609973071664	0.198537115212966	0.999999999744023
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	0.00098315228992722	26	1.10562928663428	0.330774276291189	0.746544156210769	26386	8	11	0.836556726495351	0.955123020088297	0.999999999744023
GO:0099638	endosome to plasma membrane protein transport	0.000943278436300512	25	1.10804419655877	0.330976646337937	0.746544156210769	106264	5	6	0.95855458244259	0.820996532338206	0.999999999744023
GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane	0.000943278436300512	25	1.10804419655877	0.330976646337937	0.746544156210769	106264	5	6	0.95855458244259	0.820996532338206	0.999999999744023
GO:0006470	protein dephosphorylation	0.00698316034525118	173	1.03574076581597	0.331730120811704	0.747484135905212	50930	71	78	1.04703654389883	0.184216120599895	0.999999999744023
GO:0071383	cellular response to steroid hormone stimulus	0.00317138104501718	80	1.05462616544197	0.331900978856826	0.747484135905212	43051	19	19	1.15026549893111	0.0698500400234646	0.999999999744023
GO:0035188	hatching	0.000234812693579504	7	1.24633115323393	0.332347718262355	0.747484135905212	4184	4	5	0.920212399144887	0.869739450681619	0.999999999744023
GO:0071684	organism emergence from protective structure	0.000234812693579504	7	1.24633115323393	0.332347718262355	0.747484135905212	4184	4	5	0.920212399144887	0.869739450681619	0.999999999744023
GO:0002690	positive regulation of leukocyte chemotaxis	0.000626704204476344	17	1.13407896251391	0.334899628914614	0.751762575595558	45849	5	6	0.95855458244259	0.820996532338206	0.999999999744023
GO:0045639	positive regulation of myeloid cell differentiation	0.000745922999158219	20	1.12096739021194	0.335077064280527	0.751762575595558	29118	9	9	1.15026549893111	0.283580430150753	0.999999999744023
GO:0035384	thioester biosynthetic process	0.00313392378857997	79	1.05389086831467	0.335285116266779	0.751762575595558	57897	22	24	1.05441004068685	0.376373832291532	0.999999999744023
GO:0071616	acyl-CoA biosynthetic process	0.00313392378857997	79	1.05389086831467	0.335285116266779	0.751762575595558	57897	22	24	1.05441004068685	0.376373832291532	0.999999999744023
GO:0044774	mitotic DNA integrity checkpoint signaling	0.00150876217864292	39	1.080689170585	0.335449754447044	0.751762575595558	16316	15	18	0.95855458244259	0.799006723165061	0.999999999744023
GO:1903010	regulation of bone development	0.000746728531554718	20	1.1197581481513	0.336770928590311	0.753813728355629	19927	6	6	1.15026549893111	0.431670864445943	0.999999999744023
GO:0006054	N-acetylneuraminate metabolic process	0.00102665103933817	27	1.09950673558568	0.336989257937721	0.753813728355629	19128	8	8	1.15026549893111	0.326216306594449	0.999999999744023
GO:0021513	spinal cord dorsal/ventral patterning	0.000588038649444384	16	1.13755156530001	0.337086828415651	0.753813728355629	22338	7	8	1.00648231156472	0.7185581484983	0.999999999744023
GO:0006308	DNA catabolic process	0.000707257444126259	19	1.12313782821122	0.33746834194022	0.754128612909208	15040	8	8	1.15026549893111	0.326216306594449	0.999999999744023
GO:0007530	sex determination	0.00252534406302485	64	1.05953766209762	0.338415830589352	0.755706911786486	48667	9	9	1.15026549893111	0.283580430150753	0.999999999744023
GO:0061300	cerebellum vasculature development	0.000827684537402883	22	1.11125779432592	0.33921122938985	0.756624689108707	19698	6	7	0.985941856226664	0.770141830127018	0.999999999744023
GO:0060606	tube closure	0.000787810683776175	21	1.11443414468617	0.339309827065986	0.756624689108707	17571	7	7	1.15026549893111	0.37525903683243	0.999999999744023
GO:0043001	Golgi to plasma membrane protein transport	0.000788213449974424	21	1.11386468421367	0.340136921867194	0.75792957056182	23617	8	8	1.15026549893111	0.326216306594449	0.999999999744023
GO:0033504	floor plate development	0.00135087782892908	35	1.08320074886014	0.340883437124522	0.75905316880677	39031	12	14	0.985941856226664	0.726723732135652	0.999999999744023
GO:0051260	protein homooligomerization	0.00839807799970195	207	1.03049863934874	0.341491855713451	0.759867886328296	30291	60	67	1.03008850650547	0.337945991201073	0.999999999744023
GO:1901343	negative regulation of vasculature development	0.00187769601623953	48	1.06874213985715	0.341837689048921	0.760097572597779	70196	15	17	1.01494014611568	0.613242442745253	0.999999999744023
GO:0030218	erythrocyte differentiation	0.0113704925427838	279	1.02584537965646	0.342180499381896	0.760320216002469	30597	70	82	0.981933962502165	0.730204163752205	0.999999999744023
GO:0061371	determination of heart left/right asymmetry	0.0175364402717866	428	1.02037382597133	0.343470908751682	0.762646603202707	40960	117	133	1.01188769454842	0.422452605776976	0.999999999744023
GO:0000054	ribosomal subunit export from nucleus	0.000551386925403672	15	1.1373438312669	0.34423224588528	0.763135586630006	24814	6	7	0.985941856226664	0.770141830127018	0.999999999744023
GO:0033750	ribosome localization	0.000551386925403672	15	1.1373438312669	0.34423224588528	0.763135586630006	24814	6	7	0.985941856226664	0.770141830127018	0.999999999744023
GO:1901607	alpha-amino acid biosynthetic process	0.00314318741113971	79	1.05078483423327	0.344747325922737	0.763135586630006	17356	30	34	1.01494014611568	0.53733756281424	0.999999999744023
GO:0060795	cell fate commitment involved in formation of primary germ layer	0.00302114925307009	76	1.05171578527604	0.345315775211298	0.763135586630006	53418	23	25	1.05824425901662	0.348071020114825	0.999999999744023
GO:0061318	renal filtration cell differentiation	0.00490609506087811	122	1.03963490687976	0.345639769367373	0.763135586630006	51769	26	26	1.15026549893111	0.0261804209224756	0.999999999744023
GO:0072010	glomerular epithelium development	0.00490609506087811	122	1.03963490687976	0.345639769367373	0.763135586630006	51769	26	26	1.15026549893111	0.0261804209224756	0.999999999744023
GO:0072112	podocyte differentiation	0.00490609506087811	122	1.03963490687976	0.345639769367373	0.763135586630006	51769	26	26	1.15026549893111	0.0261804209224756	0.999999999744023
GO:0072311	glomerular epithelial cell differentiation	0.00490609506087811	122	1.03963490687976	0.345639769367373	0.763135586630006	51769	26	26	1.15026549893111	0.0261804209224756	0.999999999744023
GO:0006869	lipid transport	0.0190347305292751	464	1.01912681495562	0.346484229849439	0.764381304244375	41683	132	155	0.979580941025202	0.78531712647374	0.999999999744023
GO:0097306	cellular response to alcohol	0.00059206631142688	16	1.12981311927756	0.346691935311604	0.764381304244375	36637	9	9	1.15026549893111	0.283580430150753	0.999999999744023
GO:0071025	RNA surveillance	0.00115352239178679	30	1.08730705656731	0.347901232460602	0.765086118439098	21722	10	12	0.95855458244259	0.800310134489019	0.999999999744023
GO:1904018	positive regulation of vasculature development	0.00176049105254891	45	1.06865044955689	0.347972840916754	0.765086118439098	44532	12	15	0.920212399144887	0.878033560962552	0.999999999744023
GO:0003341	cilium movement	0.00774881888812363	191	1.03051623492503	0.348075164228031	0.765086118439098	48824	53	62	0.983291474892722	0.712878539557414	0.999999999744023
GO:0038179	neurotrophin signaling pathway	0.000952542058860252	25	1.09726829105313	0.348291395165469	0.765086118439098	31242	7	8	1.00648231156472	0.7185581484983	0.999999999744023
GO:0007422	peripheral nervous system development	0.00704881123556587	174	1.0320253115851	0.348448001951331	0.765086118439098	40069	43	48	1.03044617612578	0.38928369545879	0.999999999744023
GO:0002684	positive regulation of immune system process	0.0120443203924554	295	1.02399231535646	0.348900092663505	0.765086118439098	36005	100	111	1.03627522426226	0.200845654696421	0.999999999744023
GO:0006029	proteoglycan metabolic process	0.00507445133174643	126	1.03809819208166	0.348950038688088	0.765086118439098	73979	39	46	0.975225096919853	0.753059811550534	0.999999999744023
GO:0032869	cellular response to insulin stimulus	0.00552675777238071	137	1.03635158910558	0.349075617733294	0.765086118439098	42312	45	48	1.07837390524791	0.111137833404083	0.999999999744023
GO:0002312	B cell activation involved in immune response	0.000239243121760249	7	1.22325094669256	0.3492094316527	0.765086118439098	23193	5	5	1.15026549893111	0.49655847576132	0.999999999744023
GO:0070972	protein localization to endoplasmic reticulum	0.000633148463648337	17	1.12253617409138	0.349769508583502	0.765149777081768	13750	7	7	1.15026549893111	0.37525903683243	0.999999999744023
GO:0044273	sulfur compound catabolic process	0.000474458581538003	13	1.14551828891098	0.349964206239408	0.765149777081768	25237	4	5	0.920212399144887	0.869739450681619	0.999999999744023
GO:0050878	regulation of body fluid levels	0.0066802801641675	165	1.03263359188763	0.349971155620228	0.765149777081768	39707	59	62	1.09460749091831	0.0306116808990485	0.999999999744023
GO:0009996	negative regulation of cell fate specification	0.000633551229846586	17	1.12182254651725	0.350703447031283	0.766216108472113	44075	7	9	0.894650943613084	0.897950054738287	0.999999999744023
GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	0.00103470636330317	27	1.09094693227244	0.351487758422429	0.766430075363982	48121	8	8	1.15026549893111	0.326216306594449	0.999999999744023
GO:0016525	negative regulation of angiogenesis	0.00176331041593665	45	1.06694178049638	0.351863946723586	0.766430075363982	73610	14	16	1.00648231156472	0.650948339772226	0.999999999744023
