id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0044092	negative regulation of molecular function	0.00361336763514328	30	0.963726547783469	0.604506481301506	0.732819158108207	24804	20	101	1.14920095544612	0.283432538627207	0.325924995960953
GO:0001570	vasculogenesis	0.0037330438923762	31	0.963925158983771	0.604983279516693	0.733091452086297	55987	17	62	1.59127261330725	0.0302718462815011	0.0525688513383057
GO:0051445	regulation of meiotic cell cycle	0.000734499517510439	6	0.948209831013172	0.605498617045556	0.733133069016383	17594	3	20	0.870519723750439	0.694985733625626	0.710380987218599
GO:0071345	cellular response to cytokine stimulus	0.0071674582988404	60	0.971696847528931	0.605522015379545	0.733133069016383	37071	38	153	1.44138342058896	0.0108019158992451	0.0230890952346364
GO:0048596	embryonic camera-type eye morphogenesis	0.00504021293005983	42	0.967264223019033	0.606092634692612	0.733518438406088	51078	23	50	2.66959381950135	2.28105047417108e-06	1.62871959012737e-05
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.00373577996497532	31	0.963219183460634	0.606574357764986	0.733526619989347	49498	19	54	2.04195984583436	0.00115923039249458	0.00358432774653875
GO:0046879	hormone secretion	0.00206552222142844	17	0.955352771855367	0.60674673621169	0.733526619989347	30737	13	43	1.75453587732647	0.0254856407305409	0.0457608138379756
GO:0021535	cell migration in hindbrain	0.00122293265118782	10	0.949166010493115	0.607153428342181	0.733526619989347	31498	4	11	2.11035084545561	0.105431131005278	0.141043855422155
GO:0022408	negative regulation of cell-cell adhesion	0.00314181753269054	26	0.960587890046167	0.607283584112463	0.733526619989347	56844	15	61	1.42708151434498	0.0918514495758396	0.127512972262161
GO:0060297	regulation of sarcomere organization	0.00122313833979391	10	0.949006394342355	0.607361050675734	0.733526619989347	57653	5	14	2.07266600892962	0.0777108465932366	0.109599224438015
GO:0021602	cranial nerve morphogenesis	0.00242763908313942	20	0.956292155363238	0.608809274433723	0.734970332549349	29603	11	24	2.65992137812634	0.00108112536199818	0.00337213672460163
GO:0060536	cartilage morphogenesis	0.00338549433949581	28	0.960020832953819	0.610598979818033	0.7368249208514	58003	13	34	2.21897184485406	0.0029345545850256	0.00777401731355021
GO:0061951	establishment of protein localization to plasma membrane	0.00158962504903896	13	0.949277905648835	0.61098935471978	0.736990063971121	64345	7	28	1.45086620625073	0.195858397712336	0.236740275322145
GO:1904062	regulation of monoatomic cation transmembrane transport	0.00303224279475332	25	0.957019427697367	0.613475285091775	0.739681731133053	22919	17	61	1.61735904959098	0.0260296893507295	0.0467088314460312
GO:0048742	regulation of skeletal muscle fiber development	0.000618204007903782	5	0.938821239258593	0.614773686820683	0.740659519873506	13899	3	18	0.967244137500488	0.621867656834749	0.641507905755364
GO:0002790	peptide secretion	0.00135217273837367	11	0.944289645809905	0.615050595450514	0.740659519873506	41007	8	29	1.60095581379391	0.112551940365824	0.149537701390974
GO:0030072	peptide hormone secretion	0.00135217273837367	11	0.944289645809905	0.615050595450514	0.740659519873506	41007	8	29	1.60095581379391	0.112551940365824	0.149537701390974
GO:0021591	ventricular system development	0.00255713179458644	21	0.953258970453899	0.615699073964628	0.740974383572784	22569	11	38	1.67995034407979	0.0512396350891912	0.0791044180585655
GO:0050769	positive regulation of neurogenesis	0.00612684858027436	51	0.966223836144887	0.615821847510095	0.740974383572784	66206	32	57	3.25808551579112	3.66831561856355e-11	7.72738659649582e-10
GO:0035162	embryonic hemopoiesis	0.00541729674389981	45	0.964216605120557	0.616597477071733	0.74137929397381	34519	26	100	1.50890085450076	0.0177069562041028	0.0342567406675437
GO:0032330	regulation of chondrocyte differentiation	0.00171687658295587	14	0.946528459887189	0.616668432345605	0.74137929397381	66394	8	20	2.32138593000117	0.0136980188945668	0.0282491310067526
GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	0.00135481632012308	11	0.942447103144353	0.617568508870694	0.742154466840474	16884	8	21	2.21084374285826	0.0188476917201791	0.0359044821956493
GO:0031076	embryonic camera-type eye development	0.00577760244150885	48	0.964358029724103	0.618710614196928	0.743219733665484	55280	27	60	2.61155917125132	5.31908864337785e-07	4.23632621542449e-06
GO:0046634	regulation of alpha-beta T cell activation	0.000621392871528389	5	0.934003396896616	0.619239310643126	0.743547573746207	28010	3	16	1.08814965468805	0.537592153749331	0.560337178540447
GO:1904375	regulation of protein localization to cell periphery	0.000996838769052092	8	0.931557753704547	0.62577347350028	0.751083190530683	42002	5	17	1.70690141911851	0.15512291970911	0.194791502200597
GO:2001235	positive regulation of apoptotic signaling pathway	0.00172920064356569	14	0.939782525485666	0.627033001916288	0.752284332055571	25971	11	33	1.93448827500098	0.0187043114552766	0.0357719956582166
GO:0046475	glycerophospholipid catabolic process	0.00075240477969354	6	0.925644921688965	0.628413877002031	0.753630008434367	18573	4	17	1.36552113529481	0.334663529263028	0.369489889695261
GO:0009914	hormone transport	0.00209488185414192	17	0.941963564994836	0.629318032858429	0.754403101657507	30737	13	45	1.67655650500085	0.0364805019164414	0.0605301478716296
GO:1902106	negative regulation of leukocyte differentiation	0.000877206686553368	7	0.926276881373689	0.62970421842561	0.754554889927142	42701	4	12	1.93448827500098	0.137467947749269	0.176510302167458
GO:0072078	nephron tubule morphogenesis	0.00075550184269865	6	0.921850383435304	0.632297979435791	0.757350731858197	16059	3	13	1.33926111346221	0.393641239692704	0.424764322118296
GO:0090287	regulation of cellular response to growth factor stimulus	0.011727433198646	98	0.969991271106502	0.632737444758372	0.757564971957408	56896	59	178	1.92362036334367	1.89257789069676e-07	1.66215224418594e-06
GO:0097061	dendritic spine organization	0.00258363594487243	21	0.94347999247346	0.63393896249448	0.758691051449755	94889	10	19	3.05445517105417	0.000463762817483044	0.00163215316031865
GO:0048883	neuromast primordium migration	0.00186298244561083	15	0.934603094380576	0.63724797815759	0.762337396092227	56204	7	30	1.35414179250068	0.250028849974452	0.290411074741
GO:0042098	T cell proliferation	0.00149887288924958	12	0.929311175581428	0.638073375072383	0.762996440602509	31291	7	39	1.04164753269283	0.518401717406961	0.545814484788857
GO:0051693	actin filament capping	0.00271061828900285	22	0.942104405753416	0.638323819589027	0.762996440602509	56311	15	42	2.07266600892962	0.00314443375424001	0.00823501704826641
GO:0006303	double-strand break repair via nonhomologous end joining	0.0010106682217756	8	0.918810807044402	0.640787326406221	0.765626287654289	28331	6	27	1.28965885000065	0.316741561235147	0.352919784787494
GO:0010977	negative regulation of neuron projection development	0.00186926285039877	15	0.93146298717333	0.642235896301538	0.767041803840826	54511	8	17	2.73104227058961	0.00429143933048147	0.0107823804094292
GO:0045664	regulation of neuron differentiation	0.00487691757396175	40	0.952048984241306	0.643188199114844	0.767863693974067	34323	22	64	1.99494103359476	0.000706909676998712	0.00236749588828946
GO:1901796	regulation of signal transduction by p53 class mediator	0.00138299703961776	11	0.923243275014952	0.643886531699649	0.768149698101507	121605	8	23	2.01859646087058	0.033004834915852	0.0557054013864317
GO:0003179	heart valve morphogenesis	0.00199299490041485	16	0.931876829499643	0.643956248460052	0.768149698101507	46006	8	25	1.85710874400094	0.0530369856247454	0.0814897025428831
GO:0034097	response to cytokine	0.00773799845877942	64	0.960054866333226	0.644912848311	0.768659963116063	39584	41	167	1.42480274146778	0.0102349380571513	0.0221541064275047
GO:1901652	response to peptide	0.00773799845877942	64	0.960054866333226	0.644912848311	0.768659963116063	39584	41	167	1.42480274146778	0.0102349380571513	0.0221541064275047
GO:0001841	neural tube formation	0.00296410740864089	24	0.939857525199698	0.646368254939676	0.770016026221202	47200	13	37	2.03905520878481	0.00678512546067832	0.0156916147288718
