id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0062237	protein localization to postsynapse	0.00109471852684235	12	1.27239951878173	0.240600770752401	0.915010394383313	77809	5	7	1.39462550793465	0.246963320304321	0.930625046453184
GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	0.00109471852684235	12	1.27239951878173	0.240600770752401	0.915010394383313	77809	5	7	1.39462550793465	0.246963320304321	0.930625046453184
GO:1903539	protein localization to postsynaptic membrane	0.00109471852684235	12	1.27239951878173	0.240600770752401	0.915010394383313	77809	5	7	1.39462550793465	0.246963320304321	0.930625046453184
GO:1903540	establishment of protein localization to postsynaptic membrane	0.00109471852684235	12	1.27239951878173	0.240600770752401	0.915010394383313	77809	5	7	1.39462550793465	0.246963320304321	0.930625046453184
GO:0031100	animal organ regeneration	0.0010951212930406	12	1.27193155279469	0.240966970566049	0.915010394383313	22893	6	10	1.17148542666511	0.407214359828262	0.935615886903431
GO:0009132	nucleoside diphosphate metabolic process	0.00499067596251052	48	1.11641736487733	0.241274930463599	0.915010394383313	24363	24	44	1.06498675151373	0.386048820516544	0.935615886903431
GO:2000050	regulation of non-canonical Wnt signaling pathway	0.00183460003302683	19	1.20214518750323	0.241510877530813	0.915010394383313	89895	8	14	1.11570040634772	0.431315051437381	0.935615886903431
GO:0034643	establishment of mitochondrion localization, microtubule-mediated	0.000385850017923096	5	1.50416748958279	0.241788713722078	0.915010394383313	20284	2	9	0.433883491357447	0.983673489705124	0.99589099685492
GO:0047497	mitochondrion transport along microtubule	0.000385850017923096	5	1.50416748958279	0.241788713722078	0.915010394383313	20284	2	9	0.433883491357447	0.983673489705124	0.99589099685492
GO:0051654	establishment of mitochondrion localization	0.000385850017923096	5	1.50416748958279	0.241788713722078	0.915010394383313	20284	2	9	0.433883491357447	0.983673489705124	0.99589099685492
GO:0043547	positive regulation of GTPase activity	0.00356528638690527	35	1.13951052701561	0.241876173120738	0.915010394383313	72869	16	27	1.15702264361986	0.260492201712278	0.930625046453184
GO:0051345	positive regulation of hydrolase activity	0.00356528638690527	35	1.13951052701561	0.241876173120738	0.915010394383313	72869	16	27	1.15702264361986	0.260492201712278	0.930625046453184
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	0.0151653556626914	139	1.06391496692335	0.242106377235792	0.915010394383313	40604	65	130	0.976237855554255	0.643257316467009	0.966774090289809
GO:0051013	microtubule severing	0.00099322144488346	11	1.28555693473021	0.242837179452952	0.915530500461376	35509	3	8	0.732178391665691	0.870920319578119	0.977349361539301
