id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0050905	neuromuscular process	0.00364870121042623	104	1.19235695839277	0.0433481090402007	0.071910294758718	48674	34	73	1.59241356051968	0.00128394671965019	0.00288572877733441
GO:0086010	membrane depolarization during action potential	0.00124862509073301	40	1.34010610477957	0.0433964180831185	0.0719531919070848	41784	10	21	1.62809789801032	0.0577601405365398	0.0761189352054318
GO:0009636	response to toxic substance	0.00217060977269389	65	1.25268781959264	0.0435922394890483	0.0722405002907962	46282	22	45	1.67151384195726	0.0042479186583194	0.00812440252672705
GO:0048918	posterior lateral line nerve development	0.000962724140340795	32	1.39046278081687	0.0438164716291636	0.0725745692875811	31829	9	15	2.051403351493	0.0127890932664002	0.0207855192286067
GO:0030162	regulation of proteolysis	0.00605422876841105	166	1.14699232690415	0.0439512145055423	0.0727464007781748	33248	55	142	1.32426272690276	0.00949722599757833	0.0160118933836079
GO:0042026	protein refolding	0.00068260731920707	24	1.47079299584655	0.0439656094562635	0.0727464007781748	12998	9	27	1.13966852860722	0.388935214010903	0.419568280344982
GO:0060828	regulation of canonical Wnt signaling pathway	0.00806136303491898	217	1.12606252681786	0.0446483032801686	0.0738378802956349	39793	82	133	2.1079583311081	8.87522913748846e-15	1.16102487288369e-13
GO:0090288	negative regulation of cellular response to growth factor stimulus	0.00358044158287388	102	1.19172165590518	0.0454432307531252	0.0751137465517103	31590	36	59	2.08617289982339	3.98985382285376e-07	1.93164373145715e-06
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	0.000514520384909423	19	1.54476445245068	0.0456154877981792	0.0753596074191568	16921	9	15	2.051403351493	0.0127890932664002	0.0207855192286067
GO:0032881	regulation of polysaccharide metabolic process	0.000549033276458685	20	1.52385126586964	0.0461063730330749	0.0761313372339027	46817	6	14	1.46528810820929	0.200862192326013	0.230244394279282
GO:0061028	establishment of endothelial barrier	0.000932754344111265	31	1.39029085295399	0.0466199505220295	0.076939722668952	84172	7	11	2.17573082734106	0.0187279858451218	0.0286278746711922
GO:0001525	angiogenesis	0.0231825712650314	594	1.07185513634392	0.0466925712837539	0.0770199130027952	44335	206	367	1.91911485198709	4.82888413808288e-27	2.97626416587608e-25
GO:0016075	rRNA catabolic process	0.000722456380600885	25	1.44757018520666	0.0470546978952412	0.0775773182892223	30159	7	11	2.17573082734106	0.0187279858451218	0.0286278746711922
GO:0070527	platelet aggregation	0.000483165296624788	18	1.55843259700676	0.0472619272689868	0.077878908430387	19222	7	11	2.17573082734106	0.0187279858451218	0.0286278746711922
GO:0006026	aminoglycan catabolic process	0.000653618340122684	23	1.47202388959274	0.0473600559760136	0.0780005032904027	28052	11	22	1.70950279291083	0.0323427873770064	0.0469043590693689
GO:0072593	reactive oxygen species metabolic process	0.0020325312875182	61	1.25546279574913	0.0474364908287328	0.0780862625095473	21007	24	49	1.67461498081061	0.00279687512412856	0.005620053149111
GO:0006493	protein O-linked glycosylation	0.00721069777108358	195	1.13127599144977	0.0474865102193427	0.0781284729224812	56286	60	105	1.95371747761238	2.38320544110843e-09	1.58468328604824e-08
GO:0016266	protein O-linked glycosylation via N-acetyl-galactosamine	0.000585527818974667	21	1.50031694060455	0.0477736905184942	0.0785606352548866	22605	7	11	2.17573082734106	0.0187279858451218	0.0286278746711922
GO:0043038	amino acid activation	0.00155129380390283	48	1.29436997875901	0.0478400920460352	0.0786294846192527	27824	21	46	1.56085037613598	0.0133707657256613	0.0216649667091731
GO:0030317	flagellated sperm motility	0.00122295680924559	39	1.33402736848233	0.0480766408361372	0.0789777723627985	34190	16	35	1.56297398208991	0.0285121115278471	0.0417075844120264
GO:0007528	neuromuscular junction development	0.00309297753242787	89	1.20371727512139	0.0481041615831572	0.0789824989108703	46684	32	45	2.43129286102874	7.82383928802033e-09	4.88799316142401e-08
GO:0007168	receptor guanylyl cyclase signaling pathway	0.000759223564054468	26	1.43256692867732	0.0481763458929441	0.079060516429537	55339	10	16	2.13687849113854	0.00583599953373459	0.0107065704096276
