id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0051146	striated muscle cell differentiation	0.0159171423787423	39	1.22632059543478	0.117593894661272	0.247075197025472	45761	28	260	2.04335129088286	0.000292037976928833	0.00168028357175687
GO:0048546	digestive tract morphogenesis	0.00203894145558783	7	1.71829529185448	0.1182927438687	0.248157603985426	1477	4	40	1.89739762724837	0.158134868825981	0.195641215919323
GO:0048565	digestive tract development	0.00659605880227527	18	1.36581696420011	0.118907736159988	0.249061010158363	17382	14	114	2.33013743697169	0.0027305829645144	0.00991671393833052
GO:0034762	regulation of transmembrane transport	0.0048920729589413	14	1.4323185826982	0.119109307081055	0.249097018369203	21998	11	107	1.95059569156375	0.0256516052182217	0.0510387608981112
GO:0030522	intracellular receptor signaling pathway	0.00617628631990909	17	1.37760914371498	0.120123043600177	0.250705554431114	30053	16	97	3.12972804494577	4.61969308627444e-05	0.000402658410293985
GO:0040013	negative regulation of locomotion	0.00365033084397985	11	1.50822096429567	0.12024959235482	0.250705554431114	17583	8	50	3.0358362035974	0.00436289075004173	0.0135500354098997
GO:0000956	nuclear-transcribed mRNA catabolic process	0.00406950489674375	12	1.47585668487874	0.121159399297413	0.252213171726972	30586	10	84	2.25880669910521	0.0128415166691528	0.030330225559485
GO:0045333	cellular respiration	0.00706376363216249	19	1.34623835177767	0.122957185547184	0.254813913530379	12755	14	168	1.58116468937364	0.0611745142302426	0.0945615202803865
GO:0042446	hormone biosynthetic process	0.00167709723481446	6	1.7905956438687	0.123147274739753	0.254813913530379	32958	5	29	3.27137521939375	0.0166962586236531	0.0372221871296292
GO:0043547	positive regulation of GTPase activity	0.00245386852179715	8	1.63171089585174	0.123163201728599	0.254813913530379	94890	3	40	1.42304822043628	0.353313539560674	0.380947000755363
GO:0051345	positive regulation of hydrolase activity	0.00245386852179715	8	1.63171089585174	0.123163201728599	0.254813913530379	94890	3	40	1.42304822043628	0.353313539560674	0.380947000755363
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.00367354397656841	11	1.49869051265541	0.123980446783021	0.256112513155751	48714	8	64	2.37174703406047	0.0188601214992097	0.0408989151612076
GO:0009072	aromatic amino acid metabolic process	0.00130877865456082	5	1.91208994262079	0.124568451121986	0.256934316741684	25730	5	33	2.87484488977026	0.0280796477622956	0.0542324134022786
GO:0000045	autophagosome assembly	0.00246338265517411	8	1.62540886434917	0.125077374002279	0.257590750422375	8938	8	72	2.10821958583153	0.0354047424142495	0.062771400264634
GO:0006109	regulation of carbohydrate metabolic process	0.00246515930776496	8	1.62423742408528	0.12543654097723	0.257937240274334	57680	4	43	1.76502104860314	0.189651621433108	0.226342173636156
GO:0040007	growth	0.0266306301425197	62	1.16523833138614	0.125844209191824	0.258382259298106	40122	50	407	2.33095531602994	2.94959114150026e-08	9.71926251748011e-07
GO:1902600	proton transmembrane transport	0.00246939110925467	8	1.62145396450079	0.126294210873301	0.258912714552093	5316	9	74	2.30764576286964	0.0155874014761019	0.0352740023353663
GO:0008593	regulation of Notch signaling pathway	0.0041097894934075	12	1.46139017962847	0.12733536888868	0.260651641467585	81128	9	63	2.71056803892625	0.00557595050985308	0.0160963870487425
GO:0043069	negative regulation of programmed cell death	0.0110842359544117	28	1.26431935152339	0.127946994075668	0.261507396363431	66943	20	265	1.43199820924406	0.0691540338952672	0.10380788865834
GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	0.00169915423178154	6	1.76735163108436	0.12864312608905	0.261802783013849	72438	6	38	2.99589099039217	0.0137861282947944	0.0319703591373604
GO:0099500	vesicle fusion to plasma membrane	0.00169915423178154	6	1.76735163108436	0.12864312608905	0.261802783013849	72438	6	38	2.99589099039217	0.0137861282947944	0.0319703591373604
GO:0042273	ribosomal large subunit biogenesis	0.00208611593032536	7	1.67943854537225	0.128693871557954	0.261802783013849	15649	4	53	1.43199820924406	0.305220587918621	0.334974016472832
GO:0043414	macromolecule methylation	0.00329121855442426	10	1.5207148726957	0.128866654851377	0.261802783013849	23188	8	81	1.87397296518358	0.0633365252405788	0.0971255909194347
GO:0120254	olefinic compound metabolic process	0.00132889127299316	5	1.88315067858481	0.130356641358818	0.264432165879524	24495	5	44	2.1561336673277	0.0804507593869533	0.11699566838727
GO:1905037	autophagosome organization	0.00249477777681161	8	1.60495417316136	0.131503248772963	0.266202490832401	8938	8	73	2.07933986547767	0.0379969917908843	0.0662373366573996
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.00133391269785658	5	1.87606168418944	0.131820478435882	0.266202490832401	42341	5	41	2.31389954542485	0.0630158503110273	0.0967436520115885
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.00133391269785658	5	1.87606168418944	0.131820478435882	0.266202490832401	42341	5	41	2.31389954542485	0.0630158503110273	0.0967436520115885
GO:0010720	positive regulation of cell development	0.0075838431312781	20	1.31991258742229	0.132606103447807	0.267389322026847	49849	17	79	4.08300755230663	6.21245846566353e-07	1.28735894920961e-05
GO:0030048	actin filament-based movement	0.00210433248633848	7	1.66490016489721	0.132829220306305	0.267440054595855	10972	6	39	2.91907327268981	0.0155843754579726	0.0352740023353663
GO:0043066	negative regulation of apoptotic process	0.0107144879073688	27	1.26123746000215	0.135386148612602	0.272182569606585	69282	19	257	1.40274532753771	0.0874177144694865	0.124579464396916
GO:0051093	negative regulation of developmental process	0.0107178182681888	27	1.2608455541388	0.135713381312823	0.272435034403601	29957	18	180	1.89739762724837	0.007047274674383	0.0191952985586521
GO:0019318	hexose metabolic process	0.00416911202004829	12	1.44059597754258	0.136742779117898	0.273520465774837	34577	8	99	1.53325060787747	0.151329016771065	0.190358940090976
GO:0072583	clathrin-dependent endocytosis	0.00135066941695065	5	1.85278682636667	0.136758594666245	0.273520465774837	94709	3	29	1.96282513163625	0.19492033357185	0.230795241591209
GO:0002790	peptide secretion	0.00135217273837367	5	1.85072693117034	0.137205580036893	0.273520465774837	27388	3	29	1.96282513163625	0.19492033357185	0.230795241591209
GO:0030072	peptide hormone secretion	0.00135217273837367	5	1.85072693117034	0.137205580036893	0.273520465774837	27388	3	29	1.96282513163625	0.19492033357185	0.230795241591209
GO:0170034	L-amino acid biosynthetic process	0.00135237704651932	5	1.8504473356327	0.137266377346661	0.273520465774837	4188	4	42	1.80704535928417	0.178928635256521	0.216412342194772
GO:0055002	striated muscle cell development	0.012990016815154	32	1.23294805879943	0.137540673124425	0.273663401165094	36461	24	224	2.03292602919469	0.00081731931207725	0.00386083353362365
GO:0060047	heart contraction	0.0102936221003313	26	1.26418212036308	0.138068043578669	0.274289064752384	61195	20	204	1.86019375220429	0.0058294204759412	0.0167922112217411
GO:0061138	morphogenesis of a branching epithelium	0.00173668964147196	6	1.72915351787194	0.138261179197908	0.274289064752384	23787	5	26	3.64884159086226	0.010534122829287	0.026478237754756
GO:0050000	chromosome localization	0.00136194294716292	5	1.83745031883714	0.14012628938946	0.277581549802287	24495	5	37	2.56405084763294	0.0434506198336154	0.0728310017310353
GO:0042770	signal transduction in response to DNA damage	0.00253803105365923	8	1.57760244825657	0.140626961823811	0.278165483783264	25894	7	60	2.2136305651231	0.0378014385336998	0.0659815806964192
