id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0048264	determination of ventral identity	0.00112981300173775	6	0.775724998702977	0.783391809897566	0.999999904388717	57126	5	21	2.01683304451116	0.0930367841523585	0.144081933972186
GO:0009791	post-embryonic development	0.000960571312279074	5	0.760332399847371	0.78484502203145	0.999999904388717	24220	3	11	2.31019057825824	0.131674676161841	0.1847483736185
GO:0016051	carbohydrate biosynthetic process	0.00309652462553758	18	0.849104362432259	0.78592949918362	0.999999904388717	18470	13	79	1.39391245861151	0.135282933673185	0.188399203543715
GO:0030513	positive regulation of BMP signaling pathway	0.00147046991562348	8	0.794688536860018	0.785938900054038	0.999999904388717	62255	6	24	2.11767469673672	0.0558139942356044	0.0960954107159622
GO:0001570	vasculogenesis	0.0037330438923762	22	0.860840497310386	0.786029297269424	0.999999904388717	33355	14	62	1.9127384357622	0.0120017983391234	0.0296854296342939
GO:0010212	response to ionizing radiation	0.00113417663719982	6	0.772740471423777	0.78639083622951	0.999999904388717	69529	3	29	0.876279184856572	0.68193515732603	0.706769985249215
GO:0015695	organic cation transport	0.00229390421674936	13	0.827810970906231	0.786883224751138	0.999999904388717	10874	9	57	1.33747875583372	0.225822684770712	0.285404950083778
GO:0009566	fertilization	0.00197000333172748	11	0.815621808613057	0.788019147285685	0.999999904388717	21797	11	64	1.45590135400649	0.12873287521498	0.184590886274473
GO:0001932	regulation of protein phosphorylation	0.0018063497461443	10	0.808651251119719	0.78838599881214	0.999999904388717	23349	8	45	1.50590200656833	0.155077992396083	0.211105044235298
GO:0090174	organelle membrane fusion	0.0042138230631243	25	0.866616229666954	0.788453515989787	0.999999904388717	10981	19	98	1.6422783362448	0.0198229446961766	0.0435133423049466
GO:0051937	catecholamine transport	0.000967499843245266	5	0.754887451598832	0.789947901360795	0.999999904388717	6078	4	16	2.11767469673672	0.110959548108861	0.163366492316089
GO:0042254	ribosome biogenesis	0.0084262863727117	52	0.901426318945335	0.791323640406063	0.999999904388717	20529	38	238	1.3524645122016	0.0330616165306618	0.0635739669218369
GO:0032231	regulation of actin filament bundle assembly	0.00114297914321814	6	0.766789310643055	0.792344088788379	0.999999904388717	11926	5	25	1.69413975738937	0.165145530286965	0.221445142884793
GO:1902600	proton transmembrane transport	0.00246939110925467	14	0.828135230335528	0.7931564361056	0.999999904388717	14492	10	74	1.14468902526309	0.375389239513773	0.426122276106906
