id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0046165	alcohol biosynthetic process	0.00570264936020203	57	1.51928167791953	0.00177404819029176	0.175832272909848	66892	20	40	1.01557239057239	0.524035963318449	0.935058198648513
GO:0006936	muscle contraction	0.0109314710390461	98	1.36266022932748	0.00189065094289758	0.175832272909848	55928	34	64	1.07904566498317	0.308955087049717	0.891971071304168
GO:0003012	muscle system process	0.0115876205073874	103	1.3510862513163	0.00190982320222381	0.175832272909848	54912	36	70	1.04458874458874	0.401782621577358	0.891971071304168
GO:1905952	regulation of lipid localization	0.0016555236187688	22	2.01988857803243	0.00198419569041668	0.175832272909848	22194	10	14	1.4508177008177	0.0806676227388206	0.843298316274702
GO:0015816	glycine transport	0.0019778518209715	25	1.92126101659966	0.00199708679992562	0.175832272909848	23667	7	11	1.29254667891032	0.257306679863761	0.891971071304168
GO:0034599	cellular response to oxidative stress	0.00310260485069988	35	1.71467450621062	0.00202707343257913	0.175832272909848	99417	8	18	0.902731013842125	0.738850435464807	0.95979170094921
GO:0046474	glycerophospholipid biosynthetic process	0.0112992490849954	100	1.34521137525477	0.00248501869816841	0.206905279597932	62221	40	73	1.11295604446289	0.201762214606919	0.891971071304168
GO:0042274	ribosomal small subunit biogenesis	0.00445356227516694	46	1.56996660929938	0.00254180036685206	0.206905279597932	22294	22	34	1.31427015250545	0.0504798387506154	0.7580666840395
GO:0046854	phosphatidylinositol phosphate biosynthetic process	0.00482499720509582	49	1.54361548823504	0.00261613220763469	0.206905279597932	76481	13	28	0.943031505531506	0.685952032141873	0.955389448427332
GO:0062197	cellular response to chemical stress	0.00318671318223089	35	1.66941834301391	0.00307182904520321	0.236004237215755	99417	8	20	0.812457912457912	0.853275696168532	0.97584321010396
GO:0008654	phospholipid biosynthetic process	0.012995520839537	112	1.30997933975042	0.00325096932061606	0.23855199092223	58537	47	86	1.11004424085819	0.184129908986871	0.891971071304168
GO:0030318	melanocyte differentiation	0.00439557454349028	45	1.55609811931583	0.00328241861811919	0.23855199092223	38416	18	30	1.21868686868687	0.159167112493061	0.887082347159768
GO:0045017	glycerolipid biosynthetic process	0.011957488201325	104	1.32200619986896	0.00342287278812333	0.24221328755957	60629	43	80	1.09174031986532	0.242560322541387	0.891971071304168
GO:0045834	positive regulation of lipid metabolic process	0.00112109614574877	16	2.16928811447421	0.0039268075442244	0.270748345805626	17964	7	11	1.29254667891032	0.257306679863761	0.891971071304168
GO:0050688	regulation of defense response to virus	0.00156723599126109	20	1.93970512235902	0.00475543217962717	0.301921625763559	55235	2	7	0.58032708032708	0.932359447647475	0.982709319569434
GO:0051051	negative regulation of transport	0.00316372705435906	34	1.63350332299059	0.00478993845454133	0.301921625763559	38383	19	27	1.42932410525003	0.0215596990599809	0.645548931365244
GO:0010883	regulation of lipid storage	0.000943476066739178	14	2.25547107251049	0.00482230581145042	0.301921625763559	29600	6	7	1.74098124098124	0.057577402368308	0.759497046582669
GO:0051049	regulation of transport	0.0236678755280279	189	1.21378744551105	0.00482805128591783	0.301921625763559	31081	119	211	1.14552715145132	0.0212257443890345	0.645548931365244
GO:0010507	negative regulation of autophagy	0.00190314690538805	23	1.8369428142022	0.00495952118220844	0.303094374067238	26897	9	16	1.14251893939394	0.377851997074358	0.891971071304168
GO:0042541	hemoglobin biosynthetic process	0.00192299856127736	23	1.81797953603331	0.00558185964671979	0.329358541192617	26659	6	9	1.35409652076319	0.238976016189975	0.891971071304168
GO:1903573	negative regulation of response to endoplasmic reticulum stress	0.00116602357749825	16	2.08570443264411	0.00563424800850144	0.329358541192617	36042	5	6	1.69262065095398	0.102304004520081	0.860676790995975
GO:0034762	regulation of transmembrane transport	0.00481402655315699	47	1.48398492812058	0.00628538242902455	0.353777185265524	18905	35	50	1.42180134680135	0.00233583632118925	0.418737591178527
GO:0048499	synaptic vesicle membrane organization	0.00251698100196531	28	1.69090110292816	0.00631510036918748	0.353777185265524	44411	13	21	1.25737534070867	0.172732724532756	0.891971071304168
GO:0006661	phosphatidylinositol biosynthetic process	0.00663776683498781	61	1.39684415784551	0.00739268134919157	0.400872629983901	66896	24	45	1.08327721661055	0.34396143112205	0.891971071304168
GO:0006364	rRNA processing	0.0093772953477122	82	1.32915727047443	0.007453935105688	0.400872629983901	21475	44	84	1.06393298059965	0.319410661054098	0.891971071304168
GO:0019751	polyol metabolic process	0.00438355906755727	43	1.49101394818445	0.00798932026170311	0.409868711114545	82459	14	30	0.947867564534231	0.678123562003574	0.955389448427332
GO:0003401	axis elongation	0.0060260223863989	56	1.41252908780371	0.00806206628292758	0.409868711114545	43229	25	32	1.58683186026936	0.00077800694102071	0.250138947199074
GO:0000028	ribosomal small subunit assembly	0.000425243365628843	8	2.85951615089782	0.00807848333546704	0.409868711114545	29021	5	5	2.03114478114478	0.0289058793397327	0.682217238080549
GO:0035330	regulation of hippo signaling	0.00121878718920404	16	1.99541032733033	0.00835944725351689	0.412036300048599	49362	7	10	1.42180134680135	0.159501026069407	0.887082347159768
GO:0008610	lipid biosynthetic process	0.0269721314096034	210	1.18343426988784	0.00855580719162708	0.412036300048599	44652	110	213	1.04894800904191	0.261165800467586	0.891971071304168
GO:0020027	hemoglobin metabolic process	0.0020018827728375	23	1.7463420334391	0.0087257211258913	0.412036300048599	26659	6	10	1.21868686868687	0.358188501370827	0.891971071304168
GO:0050931	pigment cell differentiation	0.00618065633753666	57	1.40178165803141	0.00873412759493126	0.412036300048599	37897	24	42	1.16065416065416	0.191608484725748	0.891971071304168
GO:0006979	response to oxidative stress	0.00607983082209886	56	1.40002775629969	0.00947808788419998	0.439423764148513	70146	25	48	1.05788790684624	0.400793358517037	0.891971071304168
GO:0042742	defense response to bacterium	0.00286125050804567	30	1.59369601070214	0.0104578213600106	0.476628502323195	31894	15	27	1.12841376730266	0.321089925678183	0.891971071304168
GO:0170036	import into the mitochondrion	0.00138595902827189	17	1.86439806333038	0.0124016825333838	0.548040303460464	20708	3	7	0.87049062049062	0.760723020805855	0.966126334339648
GO:0043271	negative regulation of monoatomic ion transport	0.000650402936373353	10	2.33699412332412	0.0124874597126015	0.548040303460464	41051	8	9	1.80546202768425	0.017444723324948	0.625451480277134
GO:0048066	developmental pigmentation	0.00895727610205423	77	1.30663677611377	0.0132599026779463	0.548040303460464	38465	36	63	1.16065416065416	0.128728473919176	0.87587863698663
GO:0048264	determination of ventral identity	0.00139692968021072	17	1.84975619372308	0.0132861429368142	0.548040303460464	51613	8	15	1.08327721661055	0.475911783674913	0.891971071304168
GO:0006814	sodium ion transport	0.00922945275253657	79	1.30104181241605	0.0134379654317368	0.548040303460464	22235	52	96	1.10020342312009	0.192809185729213	0.891971071304168
GO:0090407	organophosphate biosynthetic process	0.0314152454448286	239	1.15637197366876	0.0136517543586416	0.548040303460464	43498	123	229	1.09096422742711	0.0968162164456227	0.860676790995975
GO:0019359	nicotinamide nucleotide biosynthetic process	0.00162888060691736	19	1.77298255250905	0.0138589589569771	0.548040303460464	21412	7	11	1.29254667891032	0.257306679863761	0.891971071304168
GO:0019363	pyridine nucleotide biosynthetic process	0.00162888060691736	19	1.77298255250905	0.0138589589569771	0.548040303460464	21412	7	11	1.29254667891032	0.257306679863761	0.891971071304168
GO:0072525	pyridine-containing compound biosynthetic process	0.00162888060691736	19	1.77298255250905	0.0138589589569771	0.548040303460464	21412	7	11	1.29254667891032	0.257306679863761	0.891971071304168
GO:1905954	positive regulation of lipid localization	0.000866159091170297	12	2.10583185780835	0.0140718991142082	0.548396184320375	22199	5	7	1.4508177008177	0.214120509899512	0.891971071304168
GO:0009435	NAD+ biosynthetic process	0.00108975142592355	14	1.95272327754264	0.0153441136735636	0.57956669461813	18825	4	8	1.01557239057239	0.619857245845201	0.936368726578671
GO:0042177	negative regulation of protein catabolic process	0.00109079624991772	14	1.95085285294729	0.0154565043567478	0.57956669461813	38722	5	9	1.12841376730266	0.481133175825206	0.891971071304168
GO:0055117	regulation of cardiac muscle contraction	0.00142461751605633	17	1.81380566997268	0.0157386213501457	0.57956669461813	22502	8	9	1.80546202768425	0.017444723324948	0.625451480277134
GO:0051017	actin filament bundle assembly	0.00320447519013185	32	1.51786511042114	0.0157718006136827	0.57956669461813	46556	17	32	1.07904566498317	0.395881005430715	0.891971071304168
GO:0030490	maturation of SSU-rRNA	0.00358217906402577	35	1.48511767425767	0.0161271713323209	0.57956669461813	20155	16	26	1.24993524993525	0.144577158969077	0.887082347159768
GO:0098771	inorganic ion homeostasis	0.0182044908624918	144	1.20233106559976	0.0162859104181063	0.57956669461813	49743	70	131	1.08534453954301	0.189830341438854	0.891971071304168
GO:0006865	amino acid transport	0.00905026543753572	77	1.29321139247557	0.0163804644072064	0.57956669461813	22169	45	83	1.10122307411464	0.211688237685249	0.891971071304168
GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	0.000783095583633459	11	2.13509903395089	0.0166270908069232	0.580652560776839	25756	6	6	2.03114478114478	0.0142262543036631	0.625451480277134
GO:0061572	actin filament bundle organization	0.00360307554390925	35	1.47650455159995	0.0173904604271899	0.58517535086515	42770	20	36	1.12841376730266	0.276781497064053	0.891971071304168
GO:0006821	chloride transport	0.00577474221580004	52	1.36870815581693	0.0174308496008663	0.58517535086515	30461	34	60	1.15098204264871	0.152746383519542	0.887082347159768
GO:0030537	larval behavior	0.00310887379466492	31	1.51564927221802	0.0175541553817185	0.58517535086515	111652	7	14	1.01557239057239	0.582131973244081	0.936368726578671
