id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0051668	localization within membrane	0.0100945622039064	45	1.38142101929416	0.0218677687311937	0.47410913009047	103868	20	23	1.01947703396979	0.555531644149078	0.99986663242837
GO:0035162	embryonic hemopoiesis	0.00596411517688952	29	1.50679097632092	0.0222543519372343	0.47410913009047	36369	11	12	1.07469870664315	0.454593317706679	0.99986663242837
GO:0051094	positive regulation of developmental process	0.0221229246068253	89	1.24666136895685	0.0231176154372569	0.47410913009047	61531	40	44	1.06581689915023	0.202791189201289	0.99986663242837
GO:0031016	pancreas development	0.0227018130159147	91	1.2421724265261	0.0235996213423997	0.47410913009047	58437	25	27	1.0855542491345	0.218066359803542	0.99986663242837
GO:0016311	dephosphorylation	0.00753493669777018	35	1.43942642385108	0.0237607400520111	0.47410913009047	124072	15	16	1.09912367724868	0.294116550299171	0.99986663242837
GO:0003018	vascular process in circulatory system	0.0054947461965467	27	1.52270986614224	0.0237652320554887	0.47410913009047	46162	8	8	1.17239858906526	0.279645392972384	0.99986663242837
GO:0032870	cellular response to hormone stimulus	0.0177390183304232	73	1.27524700496554	0.0241320047849322	0.47410913009047	68121	20	24	0.976998824221047	0.728337009083883	0.99986663242837
GO:0021522	spinal cord motor neuron differentiation	0.00703114732553555	33	1.45441644535447	0.0242357942574066	0.47410913009047	52417	9	10	1.05515873015873	0.554977372739001	0.99986663242837
GO:0048871	multicellular organismal-level homeostasis	0.0210621507112505	85	1.25059660179485	0.0242780520722656	0.47410913009047	70308	25	31	0.945482733117142	0.840428328577996	0.99986663242837
GO:0048919	posterior lateral line neuromast development	0.00262220803684859	15	1.7726587940505	0.0263520289716666	0.478383591611149	54010	7	8	1.0258487654321	0.666523229866509	0.99986663242837
GO:0009952	anterior/posterior pattern specification	0.0344078753856648	132	1.18882275471499	0.0263948397572414	0.478383591611149	51170	52	61	0.999421748055628	0.592278522345165	0.99986663242837
GO:0072657	protein localization to membrane	0.00381440524691938	20	1.62481604529868	0.0264884848050402	0.478383591611149	124703	9	10	1.05515873015873	0.554977372739001	0.99986663242837
